Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
280: RETAIL PRICE,0.1246,0.132948,0.142544,0.149266,0.154485,0.159209,0.163875,0.168527,0.173262,0.178099,0.183033,0.188043,0.193109,0.198261,0.203515,0.20888,0.21437,0.219994,0.225761,0.231672,0.237739,0.243976,0.250398,0.257021,0.263869,0.27096,0.278311,0.285966,0.293965,0.302329,0.311041,0.320113,0.329571,0.339441,0.349753,0.360538
281: RETAIL PRICE,0.1246,0.1275,0.130787,0.134615,0.138749,0.143413,0.148601,0.154054,0.159703,0.16545,0.171068,0.176512,0.181842,0.187189,0.192585,0.198044,0.203579,0.2092,0.214916,0.220767,0.22682,0.233074,0.239533,0.246205,0.253101,0.260231,0.267609,0.275259,0.283218,0.291506,0.300146,0.309161,0.318575,0.328415,0.338711,0.349496
282: RETAIL PRICE,0.1246,0.128487,0.132634,0.137031,0.141954,0.147235,0.152699,0.158236,0.163661,0.168882,0.173972,0.179084,0.184229,0.189419,0.19468,0.20002,0.205453,0.21104,0.216797,0.222735,0.228863,0.235182,0.241695,0.248413,0.255374,0.262597,0.270099,0.277895,0.286004,0.294444,0.303236,0.312401,0.321963,0.331948,0.342385,0.353313
283: RETAIL PRICE,0.1246,0.1275,0.130787,0.134615,0.138749,0.143413,0.148601,0.154054,0.159703,0.16545,0.171068,0.176512,0.18184,0.18718,0.192562,0.198001,0.203509,0.209102,0.214788,0.220604,0.226617,0.23283,0.23925,0.245885,0.252745,0.25984,0.267185,0.274807,0.282735,0.29099,0.299593,0.308567,0.317937,0.327727,0.337968,0.348692
284: RETAIL PRICE,0.1246,0.128487,0.132634,0.137031,0.141954,0.147235,0.152699,0.158236,0.163661,0.168882,0.173972,0.179084,0.184224,0.189404,0.194647,0.199961,0.205363,0.210916,0.216638,0.222534,0.228615,0.234885,0.241349,0.248021,0.254935,0.262114,0.269572,0.277327,0.285396,0.293792,0.302537,0.311649,0.321154,0.331076,0.341443,0.352295
285: RETAIL PRICE,0.1246,0.128897,0.134408,0.142744,0.151021,0.156988,0.162109,0.166976,0.171831,0.176703,0.18167,0.18675,0.191943,0.197245,0.202673,0.208242,0.213961,0.219838,0.225883,0.232109,0.238526,0.24514,0.251961,0.258999,0.266268,0.273782,0.281556,0.289607,0.297953,0.306625,0.315667,0.325104,0.334964,0.345278,0.35608,0.367407
286: RETAIL PRICE,0.1246,0.132948,0.142544,0.149266,0.154485,0.159209,0.163875,0.168527,0.173262,0.178099,0.183033,0.188075,0.193233,0.198515,0.203932,0.209492,0.215203,0.22107,0.227103,0.233314,0.239713,0.246308,0.253109,0.26013,0.267383,0.274884,0.282664,0.290753,0.299171,0.307941,0.317085,0.32663,0.336605,0.347042,0.357975,0.369443
287: RETAIL PRICE,0.1246,0.128897,0.134408,0.142744,0.151021,0.156988,0.162109,0.166976,0.171831,0.176703,0.18167,0.186728,0.191841,0.197024,0.2023,0.207684,0.213191,0.218834,0.224621,0.230555,0.236646,0.24291,0.249359,0.256012,0.262893,0.270015,0.277395,0.285055,0.293027,0.301337,0.309987,0.318995,0.328387,0.33819,0.348432,0.359146
288: RETAIL PRICE,0.1246,0.132948,0.142544,0.149266,0.154485,0.159209,0.163875,0.168527,0.173262,0.178099,0.183033,0.188044,0.193111,0.198264,0.20352,0.208885,0.214373,0.219995,0.225757,0.231661,0.237719,0.243947,0.250359,0.256972,0.263813,0.270896,0.278251,0.285914,0.293922,0.302297,0.311021,0.320107,0.329581,0.33947,0.349802,0.360611
289: RETAIL PRICE,0.1246,0.129026,0.133846,0.139204,0.144797,0.150968,0.157544,0.164281,0.171077,0.17781,0.184226,0.190338,0.196281,0.202126,0.207894,0.213592,0.219219,0.224785,0.23032,0.235872,0.241439,0.247019,0.252608,0.258205,0.263812,0.26943,0.275075,0.280751,0.286456,0.292191,0.297955,0.30375,0.309573,0.315424,0.321302,0.327206
290: RETAIL PRICE,0.1246,0.130022,0.135701,0.141591,0.147985,0.154671,0.16145,0.168184,0.17465,0.180786,0.186706,0.192544,0.198304,0.203973,0.209564,0.215087,0.220596,0.226112,0.231637,0.237173,0.242721,0.248276,0.253838,0.259421,0.265031,0.27067,0.276337,0.282032,0.287755,0.293506,0.299284,0.30509,0.310922,0.316781,0.322664,0.328575
291: RETAIL PRICE,0.1246,0.129026,0.133846,0.139204,0.144797,0.150968,0.157544,0.164281,0.171074,0.177802,0.184216,0.190329,0.196274,0.202126,0.207904,0.213617,0.219263,0.22485,0.230413,0.235995,0.241598,0.247218,0.25285,0.258495,0.264152,0.269825,0.27553,0.28127,0.287043,0.292849,0.298689,0.304562,0.310468,0.316405,0.322373,0.32837
292: RETAIL PRICE,0.1246,0.130022,0.135701,0.141591,0.147985,0.154671,0.16145,0.168183,0.174646,0.180778,0.186696,0.192536,0.1983,0.203977,0.20958,0.215119,0.220648,0.226189,0.231743,0.237313,0.242898,0.248495,0.254103,0.259735,0.2654,0.271096,0.276826,0.282588,0.288381,0.294206,0.300062,0.30595,0.311868,0.317815,0.32379,0.329797
293: RETAIL PRICE,0.1246,0.130488,0.137744,0.147982,0.157503,0.164651,0.170902,0.176864,0.182694,0.188435,0.19416,0.199892,0.205635,0.211391,0.217184,0.223021,0.228909,0.234848,0.240843,0.246903,0.253029,0.259214,0.265454,0.271747,0.27809,0.284481,0.29093,0.297444,0.304015,0.310637,0.317305,0.324014,0.330754,0.337817,0.344938,0.352516
294: RETAIL PRICE,0.1246,0.134572,0.145851,0.153991,0.160567,0.166573,0.172422,0.178152,0.183856,0.189537,0.195205,0.200876,0.206564,0.212271,0.218014,0.223803,0.229644,0.235537,0.241487,0.247505,0.253589,0.259735,0.265938,0.272197,0.278529,0.284936,0.291413,0.297955,0.304554,0.311205,0.317901,0.324637,0.331404,0.33848,0.345633,0.353233
295: RETAIL PRICE,0.1246,0.130488,0.137744,0.147982,0.157503,0.164651,0.170902,0.176853,0.182668,0.188409,0.194149,0.199913,0.205713,0.21155,0.217446,0.223408,0.229438,0.235535,0.241701,0.247941,0.254253,0.260628,0.267057,0.273535,0.280057,0.286617,0.293227,0.299888,0.306591,0.313555,0.320664,0.328204,0.335674,0.342798,0.349593,0.356075
296: RETAIL PRICE,0.1246,0.134572,0.145851,0.153991,0.160567,0.166573,0.172422,0.17814,0.183831,0.189515,0.195202,0.200911,0.206662,0.212457,0.21831,0.224229,0.230217,0.236273,0.242399,0.2486,0.254874,0.261211,0.267604,0.274051,0.280565,0.287146,0.293785,0.300477,0.307209,0.314202,0.321342,0.328921,0.336417,0.343558,0.350361,0.356842
297: RETAIL PRICE,0.1246,0.129026,0.133846,0.139204,0.144797,0.150968,0.157544,0.164281,0.171077,0.17781,0.184226,0.190338,0.196282,0.202132,0.207909,0.21362,0.219265,0.224856,0.230438,0.236055,0.241707,0.247389,0.253097,0.258834,0.264602,0.270426,0.276317,0.282281,0.288324,0.294452,0.300675,0.307004,0.313446,0.320015,0.326723,0.333594
298: RETAIL PRICE,0.1246,0.130022,0.135701,0.141591,0.147985,0.154671,0.16145,0.168184,0.17465,0.180786,0.186705,0.192549,0.198332,0.204029,0.209651,0.215209,0.220768,0.226343,0.231937,0.237553,0.243193,0.248852,0.254548,0.260295,0.266097,0.271959,0.277886,0.283883,0.289954,0.296108,0.302354,0.308702,0.315166,0.321761,0.328503,0.335411
299: RETAIL PRICE,0.1246,0.129026,0.133846,0.139204,0.144797,0.150968,0.157544,0.164281,0.171073,0.177801,0.184215,0.19033,0.196283,0.202146,0.207941,0.213678,0.219355,0.224986,0.23062,0.236301,0.24203,0.247802,0.253617,0.259478,0.265392,0.271392,0.27749,0.283695,0.29002,0.296479,0.303091,0.309876,0.316859,0.324066,0.331709,0.340792
300: RETAIL PRICE,0.1246,0.130022,0.135701,0.141591,0.147985,0.154671,0.16145,0.168183,0.174646,0.180777,0.186695,0.192542,0.198333,0.204043,0.209683,0.215267,0.220861,0.22648,0.232127,0.237808,0.243525,0.249276,0.255084,0.260962,0.266919,0.272962,0.279101,0.285346,0.291708,0.298202,0.304848,0.311668,0.318695,0.325958,0.333682,0.342954
301: RETAIL PRICE,0.1246,0.130488,0.137744,0.147982,0.157503,0.164651,0.170902,0.176864,0.182694,0.188435,0.19416,0.199893,0.205641,0.211406,0.217216,0.223084,0.229022,0.235034,0.241134,0.247338,0.253659,0.260097,0.266661,0.273362,0.28021,0.287227,0.294454,0.302388,0.311519,0.31905,0.325099,0.331379,0.337645,0.343897,0.350134,0.356356
302: RETAIL PRICE,0.1246,0.134572,0.145851,0.153991,0.160567,0.166573,0.172422,0.178152,0.183856,0.189537,0.195205,0.200881,0.206578,0.2123,0.218065,0.223889,0.229781,0.235749,0.241803,0.247963,0.25424,0.260637,0.267162,0.273836,0.280692,0.287745,0.295013,0.302975,0.312168,0.319769,0.325835,0.332123,0.338396,0.344654,0.350894,0.357118
303: RETAIL PRICE,0.1246,0.130488,0.137744,0.147982,0.157503,0.164651,0.170902,0.176853,0.182667,0.188408,0.194148,0.199918,0.20573,0.211592,0.217531,0.223562,0.229698,0.235947,0.242323,0.248847,0.255534,0.26239,0.269425,0.276654,0.284961,0.29364,0.300014,0.306357,0.312674,0.318979,0.325273,0.331554,0.337822,0.344075,0.350313,0.356535
304: RETAIL PRICE,0.1246,0.134572,0.145851,0.153991,0.160567,0.166573,0.172422,0.17814,0.18383,0.189514,0.195202,0.20092,0.206688,0.212513,0.218413,0.224406,0.230503,0.236713,0.243049,0.249535,0.256185,0.263006,0.270008,0.277227,0.28558,0.294298,0.300676,0.307036,0.313367,0.319684,0.325988,0.332277,0.338551,0.344809,0.35105,0.357274
305: RETAIL PRICE,0.1246,0.13006,0.136108,0.142931,0.150242,0.158446,0.167407,0.176908,0.186838,0.197015,0.207111,0.217167,0.2274,0.237861,0.248577,0.259562,0.270816,0.282386,0.294385,0.306838,0.319763,0.333174,0.347085,0.361529,0.376582,0.392283,0.40867,0.425779,0.443654,0.46234,0.481886,0.502343,0.523772,0.546256,0.569874,0.594704
306: RETAIL PRICE,0.1246,0.131082,0.138043,0.145449,0.153686,0.16256,0.171879,0.18149,0.191087,0.200599,0.210216,0.220064,0.230136,0.240429,0.250956,0.261769,0.272972,0.284583,0.296617,0.309093,0.322029,0.335452,0.349427,0.363984,0.379156,0.394973,0.411472,0.428691,0.44667,0.465455,0.485095,0.505656,0.527204,0.549806,0.573536,0.598471
307: RETAIL PRICE,0.1246,0.13006,0.136108,0.142931,0.150242,0.158446,0.167407,0.176908,0.186838,0.197013,0.207102,0.217147,0.227372,0.237825,0.248529,0.259498,0.270734,0.282281,0.294252,0.306669,0.319549,0.332903,0.346745,0.361103,0.376052,0.391627,0.407859,0.424783,0.442437,0.460861,0.480096,0.50019,0.521195,0.543181,0.566222,0.590397
308: RETAIL PRICE,0.1246,0.131082,0.138043,0.145449,0.153686,0.16256,0.171879,0.18149,0.191087,0.200595,0.210203,0.220042,0.230105,0.240389,0.250903,0.261699,0.272883,0.28447,0.296474,0.308912,0.3218,0.335164,0.349066,0.363534,0.378595,0.394279,0.410615,0.427638,0.445384,0.463892,0.483204,0.503382,0.524483,0.546563,0.569685,0.59393
309: RETAIL PRICE,0.1246,0.131588,0.140373,0.152911,0.164603,0.1742,0.183157,0.192146,0.201287,0.210681,0.220378,0.23038,0.240705,0.251364,0.262388,0.273777,0.28554,0.29769,0.310237,0.323188,0.336552,0.35034,0.364564,0.379247,0.39446,0.410236,0.426598,0.443576,0.461203,0.479512,0.498539,0.518325,0.538924,0.560386,0.582773,0.606156
310: RETAIL PRICE,0.1246,0.13578,0.148848,0.158974,0.167785,0.176283,0.184899,0.193681,0.20275,0.212115,0.221779,0.231743,0.242041,0.252672,0.263648,0.274982,0.286685,0.298772,0.311252,0.324134,0.337428,0.35115,0.36536,0.380092,0.395366,0.411203,0.427627,0.444666,0.462355,0.480725,0.499813,0.519658,0.540314,0.561832,0.584273,0.607708
311: RETAIL PRICE,0.1246,0.131588,0.140373,0.152911,0.164603,0.1742,0.183157,0.192146,0.201273,0.210629,0.220287,0.230258,0.240546,0.251163,0.262135,0.273458,0.285139,0.297184,0.309596,0.322375,0.335525,0.349046,0.36294,0.377219,0.391947,0.407144,0.422821,0.438994,0.455685,0.472915,0.490704,0.509079,0.528083,0.547749,0.568104,0.589236
312: RETAIL PRICE,0.1246,0.13578,0.148848,0.158974,0.167785,0.176283,0.184899,0.193681,0.202732,0.21206,0.221685,0.231621,0.241883,0.252471,0.263396,0.274664,0.286283,0.298263,0.310605,0.323311,0.336385,0.349832,0.363704,0.378025,0.392804,0.408052,0.423779,0.439999,0.456735,0.474006,0.491833,0.510242,0.529274,0.548966,0.569341,0.590485
313: RETAIL PRICE,0.1246,0.13006,0.136108,0.142931,0.150242,0.158446,0.167407,0.176908,0.186838,0.197015,0.207111,0.217167,0.227401,0.237891,0.248665,0.259721,0.271046,0.282723,0.294847,0.307443,0.320527,0.334102,0.348189,0.362876,0.378202,0.394197,0.410894,0.428327,0.446532,0.465549,0.485431,0.506242,0.528038,0.55088,0.574841,0.599986
314: RETAIL PRICE,0.1246,0.131082,0.138043,0.145449,0.153686,0.16256,0.171879,0.18149,0.191087,0.200601,0.210254,0.220171,0.230323,0.240691,0.251286,0.262208,0.273538,0.285287,0.297466,0.310091,0.3232,0.336859,0.351092,0.365925,0.381385,0.3975,0.414302,0.43182,0.450107,0.469214,0.489182,0.510061,0.531902,0.554764,0.578716,0.60383
315: RETAIL PRICE,0.1246,0.13006,0.136108,0.142931,0.150242,0.158446,0.167407,0.176908,0.186838,0.197013,0.207101,0.217147,0.227375,0.237857,0.248619,0.259657,0.270958,0.282606,0.294695,0.307242,0.320261,0.333752,0.347734,0.362289,0.377447,0.393232,0.409665,0.426772,0.444577,0.463107,0.482401,0.502509,0.523471,0.545325,0.568115,0.591906
316: RETAIL PRICE,0.1246,0.131082,0.138043,0.145449,0.153686,0.16256,0.171879,0.18149,0.191087,0.200597,0.21024,0.220147,0.230291,0.240649,0.251227,0.262131,0.273437,0.285155,0.297293,0.309864,0.322904,0.336476,0.350597,0.365287,0.380567,0.396457,0.412978,0.43015,0.448015,0.466608,0.485958,0.506096,0.527062,0.548894,0.571632,0.595336
317: RETAIL PRICE,0.1246,0.131588,0.140373,0.152911,0.164603,0.1742,0.183157,0.192146,0.201287,0.210681,0.220378,0.23038,0.240711,0.251379,0.262415,0.273815,0.28559,0.297747,0.310296,0.32324,0.336586,0.350338,0.364504,0.379126,0.394266,0.40994,0.426166,0.442966,0.460368,0.478402,0.497095,0.516485,0.536626,0.557566,0.57938,0.60214
318: RETAIL PRICE,0.1246,0.13578,0.148848,0.158974,0.167785,0.176283,0.184899,0.193681,0.20275,0.21212,0.221794,0.231772,0.242087,0.252733,0.263724,0.27507,0.286782,0.298872,0.311349,0.324217,0.337483,0.351178,0.365361,0.380048,0.395254,0.410994,0.427285,0.444148,0.461613,0.479705,0.498454,0.517896,0.538085,0.55907,0.580921,0.603716
319: RETAIL PRICE,0.1246,0.131588,0.140373,0.152911,0.164603,0.1742,0.183157,0.192146,0.201273,0.210628,0.220284,0.230254,0.240545,0.251166,0.262143,0.273468,0.285145,0.297176,0.309559,0.322286,0.335351,0.348746,0.362461,0.376524,0.390979,0.405822,0.421048,0.436658,0.452661,0.469064,0.485872,0.5031,0.520784,0.538934,0.557605,0.576867
320: RETAIL PRICE,0.1246,0.13578,0.148848,0.158974,0.167785,0.176283,0.184899,0.193681,0.202732,0.212064,0.221698,0.231646,0.241921,0.25252,0.263452,0.274722,0.286335,0.298296,0.310601,0.323247,0.336226,0.349556,0.363279,0.377397,0.391906,0.406799,0.422072,0.437723,0.453762,0.470195,0.487025,0.504268,0.521958,0.540109,0.55877,0.578012
321: RETAIL PRICE,0.1246,0.129068,0.13394,0.139413,0.145331,0.15193,0.158983,0.166327,0.173861,0.181443,0.188759,0.195812,0.202732,0.209583,0.216368,0.223077,0.229717,0.236288,0.242839,0.249394,0.255943,0.262476,0.268985,0.275458,0.281885,0.288276,0.294633,0.300946,0.307209,0.313412,0.319542,0.325589,0.331547,0.337407,0.34316,0.348798
322: RETAIL PRICE,0.1246,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170643,0.177876,0.184838,0.191643,0.198419,0.205143,0.211797,0.218382,0.224904,0.231427,0.237966,0.244509,0.251045,0.257566,0.264064,0.270534,0.276992,0.283429,0.289836,0.296201,0.302517,0.308776,0.314967,0.321079,0.327102,0.333027,0.33885,0.344564,0.350164
323: RETAIL PRICE,0.1246,0.129068,0.13394,0.139413,0.145331,0.15193,0.158983,0.166327,0.173847,0.181404,0.188692,0.195699,0.202559,0.209338,0.216039,0.222654,0.229188,0.235642,0.242064,0.248476,0.25487,0.261235,0.26756,0.273835,0.280048,0.28621,0.29232,0.298371,0.304353,0.310258,0.316072,0.321785,0.327389,0.332876,0.338239,0.343467
324: RETAIL PRICE,0.1246,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170641,0.177854,0.184789,0.19156,0.198285,0.204945,0.21152,0.218017,0.22444,0.230853,0.23727,0.243679,0.250068,0.256429,0.262752,0.269034,0.275287,0.281504,0.287674,0.293787,0.299833,0.305804,0.31169,0.317478,0.323158,0.328722,0.334164,0.339479,0.34466
325: RETAIL PRICE,0.1246,0.130526,0.137994,0.14863,0.158659,0.166379,0.173269,0.179959,0.186581,0.193102,0.199607,0.206035,0.212339,0.218492,0.224483,0.230294,0.23593,0.241398,0.24668,0.251751,0.256611,0.261273,0.265743,0.270025,0.274121,0.278034,0.281789,0.285401,0.288887,0.292252,0.295495,0.298625,0.301659,0.304564,0.307178,0.309759
326: RETAIL PRICE,0.1246,0.134706,0.146297,0.154849,0.161921,0.168507,0.175027,0.181514,0.188038,0.194526,0.200989,0.207357,0.213595,0.219685,0.225607,0.231343,0.236899,0.242283,0.24748,0.252465,0.257238,0.261816,0.266205,0.270419,0.274477,0.278382,0.282134,0.28574,0.289219,0.292575,0.295808,0.298927,0.301947,0.304848,0.307444,0.310007
327: RETAIL PRICE,0.1246,0.130526,0.137994,0.14863,0.158659,0.166379,0.173269,0.179888,0.186367,0.192735,0.199012,0.205144,0.211093,0.216861,0.22244,0.227816,0.232996,0.237991,0.242789,0.24737,0.251738,0.255912,0.259902,0.263716,0.267362,0.270844,0.274187,0.277414,0.280542,0.28358,0.286318,0.288992,0.29132,0.293557,0.295878,0.298304
328: RETAIL PRICE,0.1246,0.134706,0.146297,0.154849,0.161921,0.168507,0.175025,0.181429,0.187806,0.194132,0.200357,0.206418,0.212293,0.217989,0.223491,0.228784,0.233876,0.23878,0.243486,0.247974,0.252251,0.256337,0.260243,0.263983,0.267584,0.271052,0.274393,0.277617,0.280741,0.283772,0.286504,0.289169,0.291485,0.293712,0.296025,0.298443
329: RETAIL PRICE,0.1246,0.129068,0.13394,0.139413,0.145331,0.15193,0.158983,0.166327,0.173861,0.181443,0.188757,0.195802,0.202707,0.209536,0.216283,0.222936,0.229503,0.235983,0.242418,0.248815,0.25515,0.261397,0.267531,0.27352,0.279349,0.285005,0.290448,0.295638,0.300532,0.305081,0.309223,0.312896,0.316046,0.318614,0.320546,0.321781
330: RETAIL PRICE,0.1246,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170643,0.177876,0.184838,0.19164,0.198425,0.20517,0.211835,0.218415,0.224915,0.231405,0.237884,0.244328,0.250712,0.257017,0.263224,0.269337,0.275332,0.281176,0.286831,0.292257,0.29741,0.302248,0.30672,0.310763,0.314321,0.317339,0.319762,0.321524,0.322566
331: RETAIL PRICE,0.1246,0.129068,0.13394,0.139413,0.145331,0.15193,0.158983,0.166327,0.173846,0.181399,0.188676,0.195666,0.202497,0.209229,0.215858,0.222369,0.228765,0.235041,0.24124,0.247357,0.253361,0.259218,0.264893,0.270345,0.275553,0.280483,0.285079,0.289284,0.293038,0.296269,0.298894,0.300828,0.301997,0.30233,0.301221,0.298333
332: RETAIL PRICE,0.1246,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170641,0.177853,0.184782,0.191542,0.198266,0.204929,0.211489,0.217942,0.224293,0.230607,0.236876,0.243073,0.249165,0.255124,0.260926,0.266566,0.272008,0.277205,0.282107,0.286654,0.290786,0.294443,0.297551,0.300027,0.301789,0.302766,0.302884,0.301522,0.298339
333: RETAIL PRICE,0.1246,0.130526,0.137994,0.14863,0.158659,0.166379,0.173269,0.179959,0.186581,0.193099,0.199595,0.206001,0.212266,0.21835,0.22423,0.229875,0.23527,0.240407,0.245245,0.249727,0.253824,0.257531,0.260832,0.263708,0.266136,0.268103,0.269612,0.270491,0.270532,0.270174,0.270123,0.271523,0.275818,0.280232,0.284653,0.289073
334: RETAIL PRICE,0.1246,0.134706,0.146297,0.154849,0.161921,0.168507,0.175027,0.181514,0.188038,0.194524,0.200979,0.207333,0.213541,0.219571,0.22539,0.230964,0.23628,0.241331,0.246077,0.250464,0.254463,0.258073,0.261277,0.264078,0.266463,0.268406,0.269889,0.27074,0.270742,0.270339,0.270256,0.271718,0.276029,0.280445,0.284868,0.289288
335: RETAIL PRICE,0.1246,0.130526,0.137994,0.14863,0.158659,0.166379,0.173269,0.179888,0.18636,0.192713,0.198961,0.205036,0.210889,0.216502,0.221846,0.226883,0.231595,0.235969,0.239959,0.243503,0.24657,0.249155,0.251245,0.252823,0.253699,0.253658,0.25349,0.253823,0.25798,0.262406,0.266841,0.271275,0.275707,0.280137,0.284564,0.288988
336: RETAIL PRICE,0.1246,0.134706,0.146297,0.154849,0.161921,0.168507,0.175025,0.181428,0.187799,0.194112,0.200311,0.206323,0.212109,0.217658,0.22293,0.227884,0.232504,0.236777,0.240661,0.244094,0.247048,0.24952,0.251498,0.252981,0.253788,0.253701,0.253514,0.253926,0.258174,0.262605,0.267043,0.271479,0.275913,0.280344,0.284772,0.289197
337: RETAIL PRICE,0.1246,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.17603,0.185524,0.195131,0.204498,0.213643,0.222749,0.231848,0.240954,0.25006,0.259159,0.268264,0.277458,0.286739,0.296099,0.305524,0.315002,0.324521,0.33409,0.343727,0.353421,0.363164,0.372953,0.382775,0.392615,0.402447,0.412239,0.421968,0.431612,0.441151
338: RETAIL PRICE,0.1246,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198848,0.207712,0.216621,0.225539,0.234445,0.243346,0.252263,0.261279,0.27039,0.279586,0.288857,0.298195,0.30759,0.317064,0.326618,0.336241,0.345923,0.355656,0.365429,0.37524,0.385078,0.394926,0.404764,0.414557,0.42429,0.433941,0.443484
339: RETAIL PRICE,0.1246,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.17603,0.185524,0.195127,0.204472,0.213577,0.22264,0.231692,0.24074,0.249773,0.258784,0.267789,0.276873,0.286033,0.295261,0.304543,0.313869,0.323232,0.332646,0.342122,0.351651,0.361222,0.370826,0.380447,0.390072,0.399684,0.409263,0.418797,0.428276,0.437694
340: RETAIL PRICE,0.1246,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198838,0.207672,0.216538,0.22541,0.234265,0.243103,0.25194,0.260861,0.269868,0.27895,0.288095,0.297295,0.30654,0.315854,0.325242,0.334698,0.344211,0.35377,0.363364,0.372985,0.382617,0.392244,0.401852,0.411423,0.420949,0.430423,0.439834
341: RETAIL PRICE,0.1246,0.131583,0.14043,0.153011,0.164686,0.174151,0.182858,0.191475,0.200106,0.208833,0.217689,0.22657,0.235457,0.244382,0.253345,0.262327,0.271326,0.280348,0.289383,0.298415,0.307445,0.316481,0.325526,0.334585,0.343662,0.352777,0.361927,0.371125,0.380401,0.389788,0.399282,0.408875,0.418468,0.428011,0.437482,0.446861
