Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
360: RETAIL PRICE,0.1246,0.130951,0.137754,0.145142,0.153151,0.161842,0.171275,0.181504,0.192592,0.204611,0.217856,0.232617,0.249214,0.267999,0.290102,0.317585,0.35536,0.415397,0.427838,0.439432,0.44632,0.443749,0.420334,0.348721,0.217246,0.158627,0.153835,0.153542,0.153825,0.15397,0.153802,0.153681,0.153946,0.154426,0.15497,0.155583
361: RETAIL PRICE,0.1246,0.131071,0.13898,0.149858,0.163966,0.180702,0.199633,0.219803,0.240334,0.260243,0.279068,0.296606,0.312566,0.324002,0.333182,0.340604,0.345952,0.348819,0.348623,0.344621,0.336347,0.323886,0.307967,0.290024,0.27206,0.256108,0.243504,0.234665,0.229253,0.226146,0.224249,0.223039,0.222484,0.222414,0.222586,0.222898
362: RETAIL PRICE,0.1246,0.133477,0.144974,0.158994,0.17528,0.193498,0.212818,0.232296,0.251268,0.269217,0.286025,0.300249,0.31161,0.321838,0.330757,0.337974,0.343128,0.345817,0.345444,0.341313,0.333014,0.320702,0.305148,0.287823,0.270635,0.255463,0.243522,0.235153,0.230066,0.227152,0.225348,0.224174,0.223628,0.223557,0.223723,0.224027
363: RETAIL PRICE,0.1246,0.131071,0.13898,0.149858,0.163966,0.180702,0.199357,0.218995,0.238674,0.257636,0.27547,0.291897,0.306463,0.315928,0.322723,0.327214,0.328981,0.327556,0.322336,0.312715,0.298663,0.281105,0.261796,0.243047,0.22699,0.214776,0.206367,0.201195,0.19849,0.197096,0.196141,0.195419,0.19512,0.195162,0.195352,0.195628
364: RETAIL PRICE,0.1246,0.133477,0.144974,0.158994,0.17528,0.19344,0.212314,0.231089,0.249159,0.266162,0.281914,0.294835,0.304529,0.312729,0.319167,0.323347,0.324811,0.323124,0.317717,0.308046,0.294193,0.277158,0.258687,0.24098,0.22597,0.214645,0.206903,0.20208,0.199484,0.198094,0.197112,0.196357,0.196028,0.196051,0.19623,0.196499
365: RETAIL PRICE,0.1246,0.131071,0.13898,0.149858,0.163966,0.180702,0.199633,0.219795,0.240318,0.261014,0.282581,0.300569,0.31004,0.317075,0.320192,0.317089,0.304639,0.27992,0.244402,0.209763,0.189403,0.181468,0.180015,0.179992,0.179864,0.179636,0.179304,0.179326,0.179672,0.179825,0.179723,0.179866,0.180375,0.180966,0.181571,0.182194
366: RETAIL PRICE,0.1246,0.133477,0.144974,0.158994,0.17528,0.193498,0.212817,0.232643,0.253524,0.275254,0.287669,0.298708,0.307933,0.314579,0.317165,0.313351,0.300082,0.274876,0.24013,0.207728,0.189123,0.181779,0.180384,0.180366,0.180203,0.179911,0.179532,0.179521,0.179861,0.180008,0.179862,0.18,0.18051,0.181102,0.181711,0.182341
367: RETAIL PRICE,0.1246,0.131071,0.13898,0.149858,0.163966,0.180702,0.199353,0.218965,0.238616,0.258213,0.278603,0.29407,0.300586,0.303133,0.299329,0.285539,0.258214,0.219588,0.184075,0.164622,0.157414,0.15625,0.156416,0.156606,0.156557,0.156333,0.155926,0.155758,0.155849,0.155807,0.155436,0.155174,0.155353,0.155729,0.156147,0.156601
368: RETAIL PRICE,0.1246,0.133477,0.144974,0.158994,0.17528,0.19344,0.212303,0.231381,0.251269,0.271887,0.282605,0.291405,0.297393,0.299221,0.294436,0.279463,0.251338,0.213779,0.181309,0.163841,0.157452,0.156437,0.156568,0.156764,0.156692,0.156418,0.155973,0.155794,0.155878,0.155829,0.15545,0.155189,0.155371,0.155746,0.156161,0.156613
369: RETAIL PRICE,0.1246,0.131402,0.138525,0.146238,0.154695,0.163872,0.173771,0.184488,0.196115,0.208726,0.222365,0.237126,0.2531,0.270311,0.288916,0.309067,0.331012,0.355057,0.381633,0.411422,0.445486,0.485465,0.53449,0.599415,0.632345,0.65994,0.68952,0.721107,0.755322,0.793519,0.838704,0.899037,1.008743,2.274999,7.047394,7.777035
370: RETAIL PRICE,0.1246,0.131912,0.139721,0.148157,0.157292,0.167194,0.177928,0.189585,0.202237,0.216017,0.230988,0.247242,0.264854,0.283891,0.304565,0.327107,0.351857,0.379287,0.4101,0.445484,0.487474,0.539813,0.578431,0.604353,0.631486,0.659836,0.689862,0.722061,0.75729,0.797398,0.846804,0.91953,1.104576,6.111231,6.808213,7.512045
371: RETAIL PRICE,0.1246,0.131402,0.138525,0.146238,0.154695,0.163872,0.173771,0.184466,0.196052,0.208594,0.222126,0.236753,0.252567,0.269594,0.287994,0.307922,0.32963,0.353441,0.379809,0.409463,0.443563,0.483959,0.534307,0.603064,0.631445,0.659799,0.689872,0.722294,0.758048,0.799394,0.852153,0.937709,1.293592,6.4905,7.232885,7.982542
372: RETAIL PRICE,0.1246,0.131912,0.139721,0.148157,0.157292,0.167194,0.177927,0.189547,0.202145,0.215832,0.230672,0.24677,0.264203,0.28304,0.303499,0.325819,0.350358,0.377615,0.408352,0.443875,0.486489,0.540625,0.577543,0.60373,0.631021,0.659677,0.690295,0.723538,0.760802,0.805388,0.867032,0.995357,5.611532,6.32727,7.05012,7.78006
373: RETAIL PRICE,0.1246,0.131402,0.138525,0.146238,0.154695,0.163872,0.173771,0.184488,0.196114,0.208716,0.222333,0.237119,0.253526,0.27179,0.292625,0.317163,0.347999,0.391362,0.470302,0.501478,0.52313,0.544511,0.56346,0.561509,0.255705,0.677082,1.17034,1.824452,2.191523,2.661233,3.13663,3.629716,4.124789,4.641305,5.156569,5.679794
374: RETAIL PRICE,0.1246,0.131912,0.139721,0.148157,0.157292,0.167194,0.177928,0.189585,0.202234,0.216147,0.231627,0.249063,0.268977,0.292224,0.320795,0.359018,0.419769,0.456709,0.477806,0.499171,0.520223,0.539808,0.552296,0.298084,0.271183,0.6778,1.175661,1.781432,2.125539,2.623199,3.071281,3.538397,4.018683,4.509073,5.008009,5.514722
375: RETAIL PRICE,0.1246,0.131402,0.138525,0.146238,0.154695,0.163872,0.173771,0.184465,0.19604,0.208558,0.222049,0.236668,0.252861,0.270871,0.291418,0.31569,0.346526,0.391309,0.479055,0.4976,0.517437,0.533629,0.525013,-5.00E-03,0.296765,0.677962,1.160056,1.929066,2.351093,2.870316,3.380332,3.908067,4.448347,4.998721,5.558068,6.125907
376: RETAIL PRICE,0.1246,0.131912,0.139721,0.148157,0.157292,0.167194,0.177927,0.189544,0.202129,0.215932,0.231253,0.248486,0.268157,0.291133,0.319502,0.358001,0.422,0.454792,0.475158,0.495231,0.513559,0.524794,0.45079,0.207557,0.33342,0.677111,1.151301,1.660888,2.136973,2.553095,3.041264,3.502194,3.976391,4.460734,4.953621,5.454254
377: RETAIL PRICE,0.1246,0.132056,0.141123,0.153526,0.169423,0.188223,0.209409,0.231943,0.25494,0.277648,0.299759,0.32143,0.34084,0.356623,0.372037,0.387197,0.401918,0.415948,0.428804,0.439556,0.446481,0.445907,0.428181,0.366393,0.366704,0.548853,0.844188,1.473667,2.042783,2.519247,2.990768,3.465144,3.944496,4.429961,4.921521,5.420588
378: RETAIL PRICE,0.1246,0.134514,0.147325,0.162932,0.181105,0.20146,0.222972,0.244838,0.266263,0.287065,0.307269,0.324016,0.339615,0.355073,0.370398,0.385415,0.399944,0.413727,0.426247,0.436509,0.442669,0.4408,0.42073,0.356268,0.366684,0.549379,0.844711,1.473989,2.042785,2.519247,2.990768,3.465144,3.944493,4.429944,4.921504,5.420596
379: RETAIL PRICE,0.1246,0.132056,0.141123,0.153526,0.169423,0.188213,0.209067,0.231057,0.253349,0.275411,0.296957,0.318135,0.336637,0.35124,0.365241,0.378605,0.39097,0.401815,0.41014,0.413979,0.40946,0.388334,0.334597,0.26965,0.359379,0.550335,0.851511,1.485388,2.04331,2.519379,2.990809,3.465143,3.944436,4.429972,4.92158,5.420323
380: RETAIL PRICE,0.1246,0.134514,0.147325,0.162932,0.181105,0.201323,0.222405,0.243623,0.264398,0.284609,0.304254,0.320142,0.334718,0.348953,0.362773,0.375866,0.387872,0.39824,0.405896,0.408735,0.402656,0.379204,0.323944,0.267997,0.36,0.550824,0.851981,1.48563,2.043312,2.519379,2.990809,3.465142,3.944432,4.429982,4.921592,5.42032
381: RETAIL PRICE,0.1246,0.132056,0.141123,0.153526,0.169423,0.188223,0.209409,0.231933,0.255097,0.27991,0.307349,0.323992,0.337884,0.350221,0.359452,0.361643,0.346011,0.28249,0.194646,0.182447,0.180816,0.180362,0.185835,0.216838,0.337447,0.674981,1.149241,1.625882,2.192763,2.605146,3.1054,3.579088,4.065881,4.570721,5.077246,5.591644
382: RETAIL PRICE,0.1246,0.134514,0.147325,0.162932,0.181105,0.20146,0.222969,0.245731,0.270086,0.292947,0.307882,0.322537,0.336187,0.348152,0.35665,0.357296,0.338181,0.269326,0.192566,0.182622,0.181017,0.180527,0.18581,0.216952,0.337523,0.675,1.149124,1.622979,2.204357,2.675183,3.136226,3.616026,4.108857,4.626689,5.140157,5.66156
383: RETAIL PRICE,0.1246,0.132056,0.141123,0.153526,0.169423,0.188213,0.209058,0.231031,0.253482,0.277659,0.304947,0.319059,0.330633,0.339027,0.340673,0.32554,0.266974,0.176761,0.161161,0.158932,0.157759,0.159105,0.173546,0.203939,0.334481,0.67732,1.150374,1.638131,2.086816,2.620542,3.102218,3.577186,4.074875,4.576361,5.085739,5.601081
384: RETAIL PRICE,0.1246,0.134514,0.147325,0.162932,0.181105,0.201322,0.222391,0.244469,0.268171,0.290231,0.30392,0.316894,0.327931,0.335451,0.335262,0.316101,0.251262,0.172589,0.161349,0.15916,0.157931,0.158994,0.17231,0.204041,0.334671,0.677331,1.150187,1.633326,2.104345,2.616381,3.062367,3.527436,4.005723,4.498959,4.998661,5.510042
385: RETAIL PRICE,0.1246,0.126318,0.128155,0.130184,0.13239,0.134779,0.137396,0.140202,0.143153,0.14624,0.149448,0.152784,0.156239,0.159788,0.163439,0.167191,0.171043,0.174991,0.179035,0.183179,0.187424,0.191756,0.196168,0.200655,0.205213,0.20984,0.214532,0.219287,0.224102,0.228973,0.233898,0.238874,0.243899,0.248971,0.254087,0.259246
386: RETAIL PRICE,0.1246,0.126759,0.129048,0.131506,0.134175,0.137019,0.140001,0.143121,0.146386,0.149795,0.153328,0.156993,0.160776,0.164651,0.168625,0.172695,0.176855,0.181104,0.185435,0.189852,0.194355,0.198928,0.203562,0.208253,0.212996,0.217788,0.222625,0.227505,0.232424,0.237379,0.242369,0.247391,0.252443,0.257525,0.262634,0.26777
387: RETAIL PRICE,0.1246,0.126318,0.128155,0.130184,0.13239,0.134779,0.137396,0.140202,0.143153,0.14624,0.149448,0.152784,0.156239,0.159788,0.163439,0.167191,0.171043,0.174991,0.179035,0.183179,0.187424,0.191756,0.196168,0.200655,0.205213,0.20984,0.214532,0.219282,0.224082,0.228927,0.233814,0.238739,0.2437,0.248697,0.253731,0.2588
388: RETAIL PRICE,0.1246,0.126759,0.129048,0.131506,0.134175,0.137019,0.140001,0.143121,0.146386,0.149795,0.153328,0.156993,0.160776,0.164651,0.168625,0.172695,0.176855,0.181104,0.185435,0.189852,0.194355,0.198928,0.203562,0.208253,0.212996,0.217786,0.222609,0.227463,0.232345,0.237253,0.242183,0.247131,0.252102,0.257095,0.26211,0.267148
389: RETAIL PRICE,0.1246,0.126318,0.128155,0.130184,0.13239,0.134779,0.137396,0.140202,0.143153,0.14624,0.149448,0.152784,0.156239,0.159788,0.163439,0.167191,0.171043,0.174991,0.179035,0.183179,0.187424,0.191756,0.196168,0.200655,0.205213,0.20984,0.214532,0.219287,0.224102,0.228973,0.233898,0.238874,0.243899,0.248971,0.254087,0.259246
390: RETAIL PRICE,0.1246,0.126759,0.129048,0.131506,0.134175,0.137019,0.140001,0.143121,0.146386,0.149795,0.153328,0.156993,0.160776,0.164651,0.168625,0.172695,0.176855,0.181104,0.185435,0.189852,0.194355,0.198928,0.203562,0.208253,0.212996,0.217788,0.222625,0.227505,0.232424,0.237379,0.242369,0.247391,0.252443,0.257525,0.262634,0.26777
391: RETAIL PRICE,0.1246,0.126318,0.128155,0.130184,0.13239,0.134779,0.137396,0.140202,0.143153,0.14624,0.149448,0.152784,0.156239,0.159788,0.163439,0.167191,0.171043,0.174991,0.179035,0.183179,0.187424,0.191756,0.196168,0.200655,0.205213,0.20984,0.214532,0.219282,0.224082,0.228927,0.233814,0.238737,0.243695,0.248687,0.253713,0.258772
392: RETAIL PRICE,0.1246,0.126759,0.129048,0.131506,0.134175,0.137019,0.140001,0.143121,0.146386,0.149795,0.153328,0.156993,0.160776,0.164651,0.168625,0.172695,0.176855,0.181104,0.185435,0.189852,0.194355,0.198928,0.203562,0.208253,0.212996,0.217786,0.222609,0.227463,0.232345,0.237252,0.242179,0.247122,0.252086,0.25707,0.262073,0.267096
393: RETAIL PRICE,0.1246,0.126771,0.129415,0.133141,0.137965,0.14382,0.150333,0.157115,0.163927,0.170605,0.176988,0.183045,0.18874,0.19407,0.199107,0.203906,0.208519,0.212994,0.217369,0.221682,0.225959,0.230214,0.234457,0.238697,0.242949,0.247225,0.251532,0.255875,0.260256,0.264681,0.26915,0.273665,0.278224,0.282801,0.287394,0.292002
394: RETAIL PRICE,0.1246,0.128787,0.133994,0.140165,0.14675,0.15351,0.160187,0.166624,0.172738,0.178478,0.183821,0.188831,0.193556,0.198046,0.202376,0.206597,0.210747,0.214855,0.218932,0.223004,0.227087,0.231191,0.235322,0.239488,0.243692,0.247936,0.252223,0.256554,0.260929,0.26535,0.269818,0.274335,0.278932,0.283582,0.288263,0.292965
395: RETAIL PRICE,0.1246,0.126771,0.129415,0.133141,0.137965,0.14382,0.150333,0.157115,0.163927,0.170605,0.176988,0.183045,0.18874,0.19407,0.199107,0.203906,0.208519,0.212994,0.217366,0.221608,0.225733,0.229785,0.233786,0.237748,0.241683,0.245609,0.24954,0.253483,0.257449,0.261447,0.265477,0.269538,0.27363,0.277752,0.281907,0.286096
396: RETAIL PRICE,0.1246,0.128787,0.133994,0.140165,0.14675,0.15351,0.160187,0.166624,0.172738,0.178478,0.183821,0.188831,0.193556,0.198046,0.202376,0.206597,0.210747,0.214855,0.218921,0.222903,0.226819,0.230709,0.23459,0.238471,0.242353,0.246245,0.250156,0.254087,0.258048,0.262045,0.266076,0.270141,0.274238,0.278407,0.282643,0.286927
397: RETAIL PRICE,0.1246,0.126771,0.129415,0.133141,0.137965,0.14382,0.150333,0.157115,0.163927,0.170605,0.176988,0.183045,0.18874,0.19407,0.199107,0.203906,0.208519,0.212994,0.217369,0.221682,0.225959,0.230214,0.234457,0.238697,0.242949,0.247225,0.251532,0.255875,0.260256,0.264681,0.26915,0.273665,0.278224,0.282801,0.287394,0.292002
398: RETAIL PRICE,0.1246,0.128787,0.133994,0.140165,0.14675,0.15351,0.160187,0.166624,0.172738,0.178478,0.183821,0.188831,0.193556,0.198046,0.202376,0.206597,0.210747,0.214855,0.218932,0.223004,0.227087,0.231191,0.235322,0.239488,0.243692,0.247936,0.252223,0.256554,0.260929,0.26535,0.269818,0.274341,0.279101,0.284021,0.288947,0.293796
399: RETAIL PRICE,0.1246,0.126771,0.129415,0.133141,0.137965,0.14382,0.150333,0.157115,0.163927,0.170605,0.176988,0.183045,0.18874,0.19407,0.199107,0.203906,0.208519,0.212994,0.217366,0.221608,0.225733,0.229784,0.233784,0.237743,0.241674,0.245592,0.249513,0.253441,0.257388,0.261362,0.265363,0.26939,0.273441,0.277514,0.281616,0.285755
400: RETAIL PRICE,0.1246,0.128787,0.133994,0.140165,0.14675,0.15351,0.160187,0.166624,0.172738,0.178478,0.183821,0.188831,0.193556,0.198046,0.202376,0.206597,0.210747,0.214855,0.218921,0.222903,0.226819,0.230709,0.234588,0.238466,0.242343,0.246228,0.250129,0.254046,0.257989,0.261963,0.265967,0.269998,0.274067,0.278353,0.282796,0.287276
401: RETAIL PRICE,0.1246,0.127263,0.130064,0.13309,0.136322,0.139786,0.143535,0.147531,0.151724,0.156114,0.160684,0.165447,0.17039,0.175486,0.180745,0.186165,0.191746,0.197483,0.203376,0.209429,0.215646,0.222007,0.228502,0.235124,0.24187,0.248734,0.255712,0.262799,0.26999,0.27728,0.284659,0.292123,0.299671,0.3073,0.315011,0.322809
402: RETAIL PRICE,0.1246,0.127717,0.131001,0.134487,0.13824,0.142228,0.146414,0.150799,0.155394,0.160201,0.165198,0.170394,0.175774,0.181308,0.187004,0.192855,0.198859,0.205007,0.211296,0.217727,0.224299,0.230993,0.237795,0.244698,0.251696,0.258783,0.265953,0.273202,0.280537,0.288019,0.295661,0.303464,0.311438,0.31958,0.327902,0.336413
403: RETAIL PRICE,0.1246,0.127263,0.130064,0.13309,0.136322,0.139786,0.143535,0.147531,0.151724,0.156114,0.160684,0.165447,0.17039,0.175486,0.180745,0.186165,0.191746,0.197483,0.203376,0.209429,0.215644,0.221996,0.228474,0.235073,0.241787,0.248614,0.255553,0.262601,0.269755,0.277011,0.284366,0.291819,0.29937,0.307018,0.314765,0.322616
404: RETAIL PRICE,0.1246,0.127717,0.131001,0.134487,0.13824,0.142228,0.146414,0.150799,0.155394,0.160201,0.165198,0.170394,0.175774,0.181308,0.187004,0.192855,0.198859,0.205007,0.211296,0.217726,0.224285,0.230956,0.237729,0.244598,0.25156,0.258611,0.265748,0.272966,0.280277,0.287744,0.295387,0.303208,0.311217,0.319412,0.327809,0.336416
405: RETAIL PRICE,0.1246,0.127263,0.130064,0.13309,0.136322,0.139786,0.143535,0.147531,0.151724,0.156114,0.160684,0.165447,0.17039,0.175486,0.180745,0.186165,0.191746,0.197483,0.203376,0.209429,0.215646,0.222007,0.228502,0.235124,0.24187,0.248734,0.255712,0.262799,0.26999,0.27728,0.284659,0.292123,0.299671,0.307299,0.315008,0.322812
406: RETAIL PRICE,0.1246,0.127717,0.131001,0.134487,0.13824,0.142228,0.146414,0.150799,0.155394,0.160201,0.165198,0.170394,0.175774,0.181308,0.187004,0.192855,0.198859,0.205007,0.211296,0.217727,0.224299,0.230993,0.237795,0.244698,0.251696,0.258783,0.265953,0.273202,0.280601,0.288445,0.296825,0.305808,0.31548,0.325933,0.337319,0.349861
407: RETAIL PRICE,0.1246,0.127263,0.130064,0.13309,0.136322,0.139786,0.143535,0.147531,0.151724,0.156114,0.160684,0.165447,0.17039,0.175486,0.180745,0.186165,0.191746,0.197483,0.203376,0.209429,0.215644,0.221996,0.228474,0.235072,0.241785,0.248609,0.255543,0.262585,0.269732,0.27698,0.28433,0.291791,0.299371,0.307081,0.314933,0.322946
408: RETAIL PRICE,0.1246,0.127717,0.131001,0.134487,0.13824,0.142228,0.146414,0.150799,0.155394,0.160201,0.165198,0.170394,0.175774,0.181308,0.187004,0.192855,0.198859,0.205007,0.211296,0.217726,0.224285,0.230956,0.237728,0.244595,0.251553,0.2586,0.265731,0.272943,0.280304,0.288123,0.296511,0.305554,0.315365,0.326057,0.337821,0.350939
409: RETAIL PRICE,0.1246,0.127742,0.131437,0.1364,0.142699,0.150309,0.158773,0.167622,0.176627,0.185574,0.194247,0.202589,0.210541,0.218087,0.225304,0.232256,0.239002,0.245598,0.25209,0.258523,0.264928,0.271303,0.277663,0.284038,0.290455,0.296937,0.303503,0.310167,0.316943,0.323844,0.33088,0.338062,0.345401,0.352899,0.360596,0.368591
410: RETAIL PRICE,0.1246,0.129808,0.136251,0.143897,0.152169,0.160814,0.16952,0.178074,0.186349,0.194256,0.201747,0.20888,0.2157,0.222263,0.228652,0.234925,0.241128,0.247277,0.253402,0.259536,0.265704,0.271906,0.278146,0.284475,0.290924,0.297482,0.304146,0.310917,0.317784,0.324766,0.331875,0.339126,0.34653,0.354087,0.361799,0.369698
411: RETAIL PRICE,0.1246,0.127742,0.131437,0.1364,0.142699,0.150309,0.158773,0.167622,0.176627,0.185574,0.194247,0.202589,0.210541,0.218087,0.225304,0.232201,0.238844,0.245323,0.251707,0.258051,0.264399,0.270757,0.277151,0.283611,0.290164,0.296834,0.303643,0.310611,0.317758,0.325116,0.3327,0.340529,0.34863,0.357041,0.365885,0.37519
412: RETAIL PRICE,0.1246,0.129808,0.136251,0.143897,0.152169,0.160814,0.16952,0.178074,0.186349,0.194256,0.201747,0.20888,0.2157,0.222263,0.228644,0.234847,0.24094,0.246974,0.252996,0.259049,0.265165,0.271357,0.277637,0.284053,0.290643,0.297394,0.304306,0.311379,0.31861,0.326036,0.333683,0.341571,0.349718,0.358143,0.366896,0.376026
413: RETAIL PRICE,0.1246,0.127742,0.131437,0.1364,0.142699,0.150309,0.158773,0.167622,0.176627,0.185574,0.194247,0.202589,0.210541,0.218087,0.225304,0.232256,0.239002,0.245598,0.25209,0.258523,0.264928,0.271303,0.277663,0.284038,0.290455,0.296937,0.303503,0.310168,0.316956,0.32389,0.330992,0.33828,0.345762,0.353452,0.361534,0.370198
414: RETAIL PRICE,0.1246,0.129808,0.136251,0.143897,0.152169,0.160814,0.16952,0.178074,0.186349,0.194256,0.201747,0.20888,0.2157,0.222263,0.228652,0.234925,0.241128,0.247277,0.253402,0.259536,0.265704,0.271906,0.278146,0.284605,0.291358,0.298186,0.304969,0.311789,0.318695,0.325738,0.332908,0.340221,0.34769,0.35533,0.363157,0.371198
415: RETAIL PRICE,0.1246,0.127742,0.131437,0.1364,0.142699,0.150309,0.158773,0.167622,0.176627,0.185574,0.194247,0.202589,0.210541,0.218087,0.225304,0.232201,0.238844,0.245321,0.251702,0.258043,0.264386,0.270739,0.277132,0.283607,0.290199,0.296947,0.303887,0.311036,0.318421,0.326098,0.334075,0.342398,0.351053,0.360157,0.369929,0.380339
416: RETAIL PRICE,0.1246,0.129808,0.136251,0.143897,0.152169,0.160814,0.16952,0.178074,0.186349,0.194256,0.201747,0.20888,0.2157,0.222263,0.228644,0.234847,0.240939,0.246972,0.252992,0.259041,0.265153,0.271341,0.27762,0.284161,0.291086,0.298164,0.305245,0.312421,0.319774,0.327374,0.335229,0.343372,0.35186,0.360754,0.37013,0.380119
417: RETAIL PRICE,0.1246,0.130441,0.136496,0.142965,0.149974,0.157674,0.165966,0.174852,0.184415,0.194713,0.205764,0.217639,0.230364,0.243921,0.258372,0.273753,0.290062,0.307298,0.325508,0.344774,0.365117,0.386643,0.409452,0.433555,0.459023,0.485988,0.514589,0.545047,0.577715,0.612977,0.651361,0.693619,0.740852,0.794752,0.839193,0.867022
418: RETAIL PRICE,0.1246,0.130935,0.137659,0.144948,0.152803,0.161255,0.170348,0.180138,0.190697,0.202079,0.214299,0.227421,0.24146,0.256391,0.272263,0.289074,0.306839,0.325734,0.345851,0.367249,0.389949,0.414007,0.439431,0.466388,0.495065,0.525678,0.55851,0.593945,0.632512,0.67495,0.72235,0.756776,0.783329,0.810089,0.83715,0.864491
419: RETAIL PRICE,0.1246,0.130441,0.136496,0.142965,0.149974,0.157674,0.165966,0.174852,0.184415,0.194713,0.205764,0.217639,0.230364,0.243909,0.258292,0.273558,0.289735,0.306837,0.32487,0.34391,0.363976,0.38518,0.407636,0.431373,0.456468,0.483054,0.511303,0.541425,0.573819,0.608914,0.647314,0.689899,0.737995,0.793721,0.834827,0.861873
420: RETAIL PRICE,0.1246,0.130935,0.137659,0.144948,0.152803,0.161255,0.170348,0.180138,0.190697,0.202079,0.214299,0.227421,0.241458,0.256342,0.272109,0.288785,0.306416,0.325133,0.345027,0.366154,0.388546,0.412274,0.437363,0.463983,0.492338,0.522663,0.555273,0.590599,0.629245,0.67208,0.720422,0.753176,0.779247,0.805482,0.831947,0.858603
421: RETAIL PRICE,0.1246,0.130441,0.136496,0.142965,0.149974,0.157674,0.165966,0.174852,0.184415,0.194713,0.205764,0.217639,0.230364,0.243921,0.258372,0.273753,0.290061,0.307291,0.325484,0.344734,0.365083,0.387165,0.411935,0.439913,0.472087,0.510591,0.559047,0.627038,0.680048,0.702436,0.726451,0.750255,0.773478,0.795648,0.815986,0.833116
422: RETAIL PRICE,0.1246,0.130935,0.137659,0.144948,0.152803,0.161255,0.170348,0.180138,0.190697,0.202079,0.214299,0.227421,0.24146,0.256391,0.272263,0.289074,0.306903,0.326445,0.348136,0.372455,0.400152,0.432288,0.470662,0.519435,0.585195,0.605519,0.628663,0.652223,0.675971,0.699724,0.723286,0.746399,0.768674,0.789491,0.807787,0.821618
423: RETAIL PRICE,0.1246,0.130441,0.136496,0.142965,0.149974,0.157674,0.165966,0.174852,0.184415,0.194713,0.205764,0.217639,0.230364,0.243909,0.258289,0.27354,0.289688,0.306751,0.324745,0.343763,0.363843,0.385563,0.409959,0.437624,0.469655,0.508494,0.558598,0.632691,0.672687,0.694751,0.716678,0.737441,0.756161,0.771298,0.779841,0.775212
424: RETAIL PRICE,0.1246,0.130935,0.137659,0.144948,0.152803,0.161255,0.170348,0.180138,0.190697,0.202079,0.214299,0.227421,0.241458,0.256341,0.272099,0.288753,0.306415,0.325744,0.347182,0.371201,0.398563,0.430441,0.468741,0.518109,0.582493,0.602072,0.624398,0.646947,0.669362,0.69131,0.712365,0.731849,0.748626,0.760588,0.76344,0.747344
425: RETAIL PRICE,0.1246,0.130993,0.138428,0.148079,0.160369,0.17559,0.192937,0.211999,0.232422,0.253716,0.275343,0.297034,0.318286,0.33901,0.359404,0.379434,0.399388,0.419348,0.438851,0.457872,0.476611,0.495246,0.513743,0.532118,0.550216,0.567857,0.584856,0.600996,0.616045,0.629679,0.641469,0.650906,0.65743,0.660386,0.659014,0.652531
426: RETAIL PRICE,0.1246,0.133358,0.144349,0.157792,0.173216,0.190391,0.208834,0.228097,0.247808,0.267647,0.287392,0.307006,0.326389,0.345818,0.365241,0.38414,0.402686,0.421201,0.43978,0.458417,0.477078,0.495726,0.514276,0.532646,0.55072,0.568347,0.585347,0.601504,0.616587,0.630273,0.642136,0.651677,0.658373,0.661525,0.660358,0.654072
427: RETAIL PRICE,0.1246,0.130993,0.138428,0.148079,0.160369,0.17559,0.192937,0.211999,0.232422,0.253716,0.275283,0.296493,0.317249,0.337404,0.357086,0.376315,0.395337,0.414246,0.432518,0.450106,0.467251,0.484086,0.500554,0.516539,0.531836,0.546184,0.559277,0.570761,0.580247,0.587218,0.591017,0.5909,0.586155,0.57613,0.560371,0.538954
428: RETAIL PRICE,0.1246,0.133358,0.144349,0.157792,0.173216,0.190391,0.208834,0.228097,0.247808,0.267647,0.287203,0.306299,0.32522,0.344036,0.362705,0.380722,0.398242,0.415634,0.432981,0.450223,0.467317,0.48417,0.500655,0.51663,0.531905,0.546238,0.559331,0.57083,0.580353,0.587383,0.591267,0.591272,0.58669,0.576878,0.561386,0.540285
429: RETAIL PRICE,0.1246,0.130993,0.138428,0.148079,0.160369,0.17559,0.192937,0.211999,0.232422,0.253716,0.275343,0.297034,0.318285,0.339002,0.359442,0.379642,0.400581,0.42106,0.439732,0.458039,0.476066,0.493614,0.510435,0.526203,0.540355,0.552033,0.559919,0.561965,0.555108,0.534863,0.496576,0.442194,0.39,0.356215,0.342967,0.340943
430: RETAIL PRICE,0.1246,0.133358,0.144349,0.157792,0.173216,0.190391,0.208834,0.228097,0.247808,0.267647,0.287392,0.307006,0.32706,0.348087,0.367238,0.385471,0.403734,0.422133,0.440505,0.45876,0.476729,0.494265,0.511141,0.526996,0.541281,0.553159,0.561342,0.563828,0.557608,0.538232,0.500876,0.446754,0.393514,0.358822,0.345394,0.342709
431: RETAIL PRICE,0.1246,0.130993,0.138428,0.148079,0.160369,0.17559,0.192937,0.211999,0.232422,0.253716,0.275283,0.296485,0.317226,0.337421,0.357272,0.376876,0.39672,0.41482,0.431566,0.447628,0.462759,0.476532,0.488325,0.497148,0.501441,0.498727,0.485264,0.456305,0.409717,0.354493,0.310976,0.289122,0.28419,0.284953,0.28628,0.287068
